date,tavg,tmin,tmax,prcp,pres,city,year,month
2020-10-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Nashik,2020,10
2020-11-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Nashik,2020,11
2020-12-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Nashik,2020,12
2021-01-01,21.6,15.7,29.6,0.0,1012.9,Nashik,2021,1
2021-02-01,22.0,14.6,30.3,0.9,1014.2,Nashik,2021,2
2021-03-01,26.6,18.2,35.1,0.0,1011.6,Nashik,2021,3
2021-04-01,28.8,20.9,37.0,1.3,1009.9,Nashik,2021,4
2021-05-01,28.0,22.5,34.5,41.2,1006.8,Nashik,2021,5
2021-06-01,25.2,22.4,30.1,119.2,1006.5,Nashik,2021,6
2021-07-01,24.7,22.5,28.5,298.7,1004.7,Nashik,2021,7
2021-08-01,23.7,21.5,27.2,164.7,1007.2,Nashik,2021,8
2021-09-01,23.6,21.6,27.1,396.6,1006.2,Nashik,2021,9
2021-10-01,23.7,18.6,30.6,50.0,1010.6,Nashik,2021,10
2021-11-01,23.1,17.7,29.4,19.3,1011.8,Nashik,2021,11
2021-12-01,19.6,14.4,26.9,96.9,1015.5,Nashik,2021,12
2022-01-01,18.4,12.2,25.9,3.6,1014.6,Nashik,2022,1
2022-02-01,21.7,13.6,30.5,0.0,1012.5,Nashik,2022,2
2022-03-01,27.4,19.3,35.5,0.7,1010.4,Nashik,2022,3
2022-04-01,30.3,21.9,38.7,0.5,1008.5,Nashik,2022,4
2022-05-01,29.0,22.8,36.7,0.0,1005.9,Nashik,2022,5
2022-06-01,26.5,22.5,32.5,125.1,1005.3,Nashik,2022,6
2022-07-01,23.5,21.6,26.5,351.4,1005.0,Nashik,2022,7
2022-08-01,23.8,21.6,27.3,196.2,1005.1,Nashik,2022,8
2022-09-01,23.6,21.1,28.1,263.2,1007.9,Nashik,2022,9
2022-10-01,23.0,18.5,29.0,68.4,1011.8,Nashik,2022,10
2022-11-01,21.3,14.0,29.3,0.0,1014.1,Nashik,2022,11
2022-12-01,21.6,15.2,29.7,12.4,1013.6,Nashik,2022,12
2023-01-01,19.7,12.7,28.4,0.1,1015.1,Nashik,2023,1
2023-02-01,23.2,13.5,32.6,0.0,1013.7,Nashik,2023,2
2023-03-01,23.9,16.7,31.6,9.5,1011.3,Nashik,2023,3
2023-04-01,27.6,20.1,35.3,0.1,1008.6,Nashik,2023,4
2023-05-01,28.8,22.2,36.0,0.9,1007.8,Nashik,2023,5
2023-06-01,27.2,23.1,32.7,125.4,1005.0,Nashik,2023,6
2023-07-01,24.0,22.2,27.0,256.9,1003.9,Nashik,2023,7
2023-08-01,23.9,21.8,27.5,56.8,1007.0,Nashik,2023,8
2023-09-01,24.2,21.6,28.4,156.4,1006.3,Nashik,2023,9
2023-10-01,24.9,19.0,31.9,0.7,1011.4,Nashik,2023,10
2023-11-01,23.3,17.3,30.0,30.7,1012.5,Nashik,2023,11
2023-12-01,21.3,15.9,28.3,0.8,1013.4,Nashik,2023,12
2024-01-01,20.8,14.2,28.8,10.6,1014.9,Nashik,2024,1
2024-02-01,23.1,15.4,31.4,0.0,1014.9,Nashik,2024,2
2024-03-01,26.2,17.8,34.8,0.1,1012.7,Nashik,2024,3
2024-04-01,30.4,22.5,38.1,0.2,1009.0,Nashik,2024,4
2024-05-01,30.1,23.8,37.7,29.3,1006.3,Nashik,2024,5
2024-06-01,26.6,23.2,32.0,124.8,1005.0,Nashik,2024,6
2024-07-01,24.3,22.4,27.5,305.4,1002.7,Nashik,2024,7
2024-08-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Nashik,2024,8
2024-09-01,23.9,21.414444444444445,32.41121172919362,0.0,1007.6,Nashik,2024,9
2024-10-01,24.6,20.4,31.0,99.4,1010.8,Nashik,2024,10
2024-11-01,22.4,15.4,29.5,0.0,1013.9,Nashik,2024,11
2024-12-01,21.3,14.9,28.5,0.0,1013.8,Nashik,2024,12
2025-01-01,22.2,14.9,30.1,0.2,1014.0,Nashik,2025,1
2025-02-01,24.9,15.9,33.2,0.0,1014.0,Nashik,2025,2
2025-03-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Nashik,2025,3
2025-04-01,30.2,22.4,38.4,7.2,1008.7,Nashik,2025,4
2025-05-01,26.7,22.6,32.8,102.9,1006.1,Nashik,2025,5
2025-06-01,24.9,22.1,29.0,208.4,1004.5,Nashik,2025,6
2025-07-01,23.9,21.9,27.0,148.8,1004.3,Nashik,2025,7
2025-08-01,23.7,21.7,27.4,198.9,1006.6,Nashik,2025,8
2025-09-01,23.2,21.1,26.9,279.4,1008.4,Nashik,2025,9
2025-10-01,23.9,20.3,28.8,85.6,1010.7,Nashik,2025,10
2025-11-01,21.7,16.6,27.8,2.5,1015.0,Nashik,2025,11
2025-12-01,20.1,14.1,27.4,0.0,1015.7,Nashik,2025,12
2020-01-01,24.9,19.2,29.9,0.0,1013.4,Navi Mumbai,2020,1
2020-02-01,27.3,21.0,32.6,0.0,1012.7,Navi Mumbai,2020,2
2020-03-01,27.7,22.6,31.9,0.0,1011.2,Navi Mumbai,2020,3
2020-04-01,30.2,26.4,33.9,0.0,1009.6,Navi Mumbai,2020,4
2020-05-01,31.1,28.6,34.0,0.0,1007.3,Navi Mumbai,2020,5
2020-06-01,29.2,26.0,32.3,525.0,1003.7,Navi Mumbai,2020,6
2020-07-01,28.1,25.4,30.5,1501.9,1003.2,Navi Mumbai,2020,7
2020-08-01,27.6,25.0,29.6,826.5,1003.3,Navi Mumbai,2020,8
2020-09-01,28.4,25.3,31.4,320.0,1005.6,Navi Mumbai,2020,9
2020-10-01,29.2,25.6,32.7,224.0,1007.3,Navi Mumbai,2020,10
2020-11-01,28.7,23.1,33.9,0.0,1011.8,Navi Mumbai,2020,11
2020-12-01,26.6,20.8,32.3,25.0,1012.0,Navi Mumbai,2020,12
2021-01-01,25.9,20.5,30.9,1.0,1011.1,Navi Mumbai,2021,1
2021-02-01,27.3,21.4,32.9,0.0,1012.1,Navi Mumbai,2021,2
2021-03-01,29.7,23.9,35.0,0.0,1010.0,Navi Mumbai,2021,3
2021-04-01,30.0,26.2,33.6,0.0,1009.1,Navi Mumbai,2021,4
2021-05-01,30.7,27.8,33.8,154.4,1005.5,Navi Mumbai,2021,5
2021-06-01,28.6,25.5,31.5,317.0,1005.3,Navi Mumbai,2021,6
2021-07-01,28.6,25.7,30.8,773.9,1003.8,Navi Mumbai,2021,7
2021-08-01,27.8,25.1,30.0,295.1,1006.3,Navi Mumbai,2021,8
2021-09-01,27.7,24.8,30.1,436.9,1005.1,Navi Mumbai,2021,9
2021-10-01,29.4,25.2,33.5,31.8,1008.6,Navi Mumbai,2021,10
2021-11-01,29.5,25.0,34.1,50.1,1009.2,Navi Mumbai,2021,11
2021-12-01,25.8,21.0,30.6,103.3,1013.3,Navi Mumbai,2021,12
2022-01-01,24.5,19.3,29.3,9.6,1012.9,Navi Mumbai,2022,1
2022-02-01,25.3,19.3,30.5,0.0,1011.3,Navi Mumbai,2022,2
2022-03-01,30.0,24.7,34.9,0.1,1008.9,Navi Mumbai,2022,3
2022-04-01,30.6,26.8,34.5,0.0,1008.0,Navi Mumbai,2022,4
2022-05-01,30.9,28.8,34.0,7.0,1005.7,Navi Mumbai,2022,5
2022-06-01,29.3,26.6,32.9,298.3,1004.4,Navi Mumbai,2022,6
2022-07-01,27.8,25.3,29.8,1185.2,1004.0,Navi Mumbai,2022,7
2022-08-01,27.7,25.1,30.3,550.9,1004.2,Navi Mumbai,2022,8
2022-09-01,27.5,24.7,30.2,528.4,1006.6,Navi Mumbai,2022,9
2022-10-01,28.4,24.5,32.4,165.5,1009.8,Navi Mumbai,2022,10
2022-11-01,27.9,21.9,33.6,0.0,1011.7,Navi Mumbai,2022,11
2022-12-01,27.3,21.8,32.5,6.2,1011.4,Navi Mumbai,2022,12
2023-01-01,24.4,18.7,29.5,0.0,1013.4,Navi Mumbai,2023,1
2023-02-01,28.1,20.6,34.2,0.0,1012.4,Navi Mumbai,2023,2
2023-03-01,28.9,23.6,33.5,21.0,1011.2,Navi Mumbai,2023,3
2023-04-01,30.0,25.8,33.8,15.3,1009.0,Navi Mumbai,2023,4
2023-05-01,30.8,28.3,33.6,0.6,1008.8,Navi Mumbai,2023,5
2023-06-01,30.4,27.8,33.7,561.1,1005.7,Navi Mumbai,2023,6
2023-07-01,27.8,25.3,29.4,1768.9,1004.7,Navi Mumbai,2023,7
2023-08-01,28.6,26.3,30.8,187.3,1007.9,Navi Mumbai,2023,8
2023-09-01,28.2,25.2,31.0,483.8,1006.6,Navi Mumbai,2023,9
2023-10-01,30.2,25.8,34.5,13.0,1011.0,Navi Mumbai,2023,10
2023-11-01,29.4,24.3,34.4,7.1,1011.7,Navi Mumbai,2023,11
2023-12-01,27.9,22.8,32.9,0.0,1012.3,Navi Mumbai,2023,12
2024-01-01,26.3,19.9,31.3,1.1,1013.2,Navi Mumbai,2024,1
2024-02-01,27.1,20.6,32.6,0.0,1013.5,Navi Mumbai,2024,2
2024-03-01,28.3,23.2,32.8,0.1,1011.9,Navi Mumbai,2024,3
2024-04-01,30.7,26.6,34.7,0.0,1008.2,Navi Mumbai,2024,4
2024-05-01,31.1,28.6,34.2,1.4,1005.9,Navi Mumbai,2024,5
2024-06-01,29.7,27.2,33.2,351.3,1004.0,Navi Mumbai,2024,6
2024-07-01,27.5,25.3,29.8,1663.8,1002.1,Navi Mumbai,2024,7
2024-08-01,28.2,26.3,30.9,390.5,1005.7,Navi Mumbai,2024,8
2024-09-01,27.7,25.2,30.6,659.3,1006.5,Navi Mumbai,2024,9
2024-10-01,29.3,25.6,33.3,112.0,1008.8,Navi Mumbai,2024,10
2024-11-01,28.4,22.6,34.1,0.5,1011.2,Navi Mumbai,2024,11
2024-12-01,26.2,20.6,32.0,0.0,1011.7,Navi Mumbai,2024,12
2025-01-01,26.2,20.0,32.2,0.0,1011.9,Navi Mumbai,2025,1
2025-02-01,28.0,21.2,34.0,0.0,1012.2,Navi Mumbai,2025,2
2025-03-01,29.3,24.2,34.4,0.0,1010.0,Navi Mumbai,2025,3
2025-04-01,30.2,26.7,34.1,0.0,1008.2,Navi Mumbai,2025,4
2025-05-01,29.5,25.8,32.9,237.0,1005.0,Navi Mumbai,2025,5
2025-06-01,28.6,26.2,31.4,510.9,1003.6,Navi Mumbai,2025,6
2025-07-01,28.1,26.0,30.0,801.7,1003.5,Navi Mumbai,2025,7
2025-08-01,27.4,25.5,29.5,1098.0,1005.7,Navi Mumbai,2025,8
2025-09-01,27.0,25.4,29.0,480.7,1007.2,Navi Mumbai,2025,9
2025-10-01,29.1,26.3,32.8,170.2,1008.0,Navi Mumbai,2025,10
2025-11-01,27.8,24.3,32.0,9.2,1012.5,Navi Mumbai,2025,11
2025-12-01,27.0,22.8,32.1,0.0,1012.9,Navi Mumbai,2025,12
2020-01-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Osmanabad,2020,1
2020-02-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Osmanabad,2020,2
2020-03-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Osmanabad,2020,3
2020-04-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Osmanabad,2020,4
2020-05-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Osmanabad,2020,5
2020-06-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Osmanabad,2020,6
2020-07-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Osmanabad,2020,7
2020-08-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Osmanabad,2020,8
2020-09-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Osmanabad,2020,9
2020-10-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Osmanabad,2020,10
2020-11-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Osmanabad,2020,11
2020-12-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Osmanabad,2020,12
2021-01-01,26.1,20.5,32.3,0.0,1011.7,Osmanabad,2021,1
2021-02-01,26.2,19.5,32.8,0.4,1012.7,Osmanabad,2021,2
2021-03-01,30.6,23.3,37.2,2.0,1010.0,Osmanabad,2021,3
2021-04-01,32.1,25.4,38.2,1.2,1008.3,Osmanabad,2021,4
2021-05-01,30.6,24.5,37.0,107.1,1005.8,Osmanabad,2021,5
2021-06-01,27.0,22.5,32.5,183.2,1006.2,Osmanabad,2021,6
2021-07-01,26.2,22.1,30.6,148.6,1004.7,Osmanabad,2021,7
2021-08-01,26.7,21.9,31.0,85.1,1006.5,Osmanabad,2021,8
2021-09-01,26.1,21.4,30.6,267.2,1006.0,Osmanabad,2021,9
2021-10-01,26.7,20.8,32.8,41.7,1009.2,Osmanabad,2021,10
2021-11-01,26.0,20.4,31.5,74.6,1010.5,Osmanabad,2021,11
2021-12-01,23.8,17.9,30.0,12.8,1014.1,Osmanabad,2021,12
2022-01-01,23.6,17.6,30.0,0.4,1013.0,Osmanabad,2022,1
2022-02-01,26.6,20.1,33.1,0.0,1011.0,Osmanabad,2022,2
2022-03-01,30.9,24.0,37.5,0.8,1008.6,Osmanabad,2022,3
2022-04-01,33.7,27.2,40.2,25.9,1006.8,Osmanabad,2022,4
2022-05-01,32.2,26.2,38.6,0.0,1003.7,Osmanabad,2022,5
2022-06-01,28.7,24.4,35.0,97.1,1004.6,Osmanabad,2022,6
2022-07-01,25.5,22.6,29.7,307.4,1004.9,Osmanabad,2022,7
2022-08-01,25.8,22.5,30.6,201.3,1005.0,Osmanabad,2022,8
2022-09-01,25.7,22.0,31.0,262.6,1007.2,Osmanabad,2022,9
2022-10-01,25.0,20.3,30.9,165.4,1010.6,Osmanabad,2022,10
2022-11-01,25.5,19.1,32.2,0.0,1012.6,Osmanabad,2022,11
2022-12-01,25.1,19.2,31.8,2.9,1012.4,Osmanabad,2022,12
2023-01-01,24.8,18.6,31.6,0.2,1013.6,Osmanabad,2023,1
2023-02-01,27.3,19.5,34.6,0.0,1012.9,Osmanabad,2023,2
2023-03-01,28.7,22.1,35.0,0.4,1011.1,Osmanabad,2023,3
2023-04-01,31.3,24.0,37.9,39.6,1008.7,Osmanabad,2023,4
2023-05-01,32.8,26.3,39.2,7.7,1007.3,Osmanabad,2023,5
2023-06-01,31.0,25.7,37.0,71.7,1005.5,Osmanabad,2023,6
2023-07-01,25.7,22.3,30.0,363.8,1005.6,Osmanabad,2023,7
2023-08-01,27.3,22.3,32.3,53.3,1008.1,Osmanabad,2023,8
2023-09-01,27.1,22.3,31.9,194.2,1006.8,Osmanabad,2023,9
2023-10-01,27.3,21.3,34.0,63.0,1011.6,Osmanabad,2023,10
2023-11-01,26.6,21.2,32.1,177.6,1012.9,Osmanabad,2023,11
2023-12-01,23.4,18.2,30.0,0.1,1014.0,Osmanabad,2023,12
2024-01-01,25.1,19.2,31.9,1.0,1013.7,Osmanabad,2024,1
2024-02-01,28.2,21.7,34.9,0.0,1013.3,Osmanabad,2024,2
2024-03-01,31.7,24.9,38.0,0.0,1010.7,Osmanabad,2024,3
2024-04-01,33.7,27.1,40.3,36.6,1007.2,Osmanabad,2024,4
2024-05-01,32.9,26.3,40.1,45.9,1004.8,Osmanabad,2024,5
2024-06-01,27.4,23.9,32.8,368.3,1005.0,Osmanabad,2024,6
2024-07-01,26.7,23.0,30.3,212.4,1003.6,Osmanabad,2024,7
2024-08-01,26.7,23.0,32.41121172919362,0.0,1008.9854796888507,Osmanabad,2024,8
2024-09-01,26.4,22.1,32.41121172919362,218.2,1007.1,Osmanabad,2024,9
2024-10-01,26.6,22.0,32.9,112.3,1009.8,Osmanabad,2024,10
2024-11-01,24.8,19.1,31.8,5.8,1012.5,Osmanabad,2024,11
2024-12-01,24.4,19.0,31.2,0.0,1012.4,Osmanabad,2024,12
2025-01-01,24.3,17.9,32.2,0.0,1013.1,Osmanabad,2025,1
2025-02-01,27.7,20.5,35.3,0.0,1012.6,Osmanabad,2025,2
2025-03-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Osmanabad,2025,3
2025-04-01,33.1,26.1,40.5,6.3,1007.0,Osmanabad,2025,4
2025-05-01,29.3,24.4,35.5,222.7,1004.8,Osmanabad,2025,5
2025-06-01,27.5,23.8,32.8,82.9,1004.6,Osmanabad,2025,6
2025-07-01,26.9,23.3,31.7,200.6,1004.6,Osmanabad,2025,7
2025-08-01,25.7,22.3,30.3,355.4,1006.7,Osmanabad,2025,8
2025-09-01,24.9,21.7,29.8,321.4,1008.0,Osmanabad,2025,9
2025-10-01,25.8,21.4,32.3,119.5,1010.3,Osmanabad,2025,10
2025-11-01,25.0,18.8,32.5,6.0,1014.1,Osmanabad,2025,11
2025-12-01,23.2,16.0,32.0,0.0,1015.0,Osmanabad,2025,12
2020-01-01,24.9,19.2,29.9,0.0,1013.4,Panvel,2020,1
2020-02-01,27.3,21.0,32.6,0.0,1012.7,Panvel,2020,2
2020-03-01,27.7,22.6,31.9,0.0,1011.2,Panvel,2020,3
2020-04-01,30.2,26.4,33.9,0.0,1009.6,Panvel,2020,4
2020-05-01,31.1,28.6,34.0,0.0,1007.3,Panvel,2020,5
2020-06-01,29.2,26.0,32.3,525.0,1003.7,Panvel,2020,6
2020-07-01,28.1,25.4,30.5,1501.9,1003.2,Panvel,2020,7
2020-08-01,27.6,25.0,29.6,826.5,1003.3,Panvel,2020,8
2020-09-01,28.4,25.3,31.4,320.0,1005.6,Panvel,2020,9
2020-10-01,29.2,25.6,32.7,224.0,1007.3,Panvel,2020,10
2020-11-01,28.7,23.1,33.9,0.0,1011.8,Panvel,2020,11
2020-12-01,26.6,20.8,32.3,25.0,1012.0,Panvel,2020,12
2021-01-01,25.9,20.5,30.9,1.0,1011.1,Panvel,2021,1
2021-02-01,27.3,21.4,32.9,0.0,1012.1,Panvel,2021,2
2021-03-01,29.7,23.9,35.0,0.0,1010.0,Panvel,2021,3
2021-04-01,30.0,26.2,33.6,0.0,1009.1,Panvel,2021,4
2021-05-01,30.7,27.8,33.8,154.4,1005.5,Panvel,2021,5
2021-06-01,28.6,25.5,31.5,317.0,1005.3,Panvel,2021,6
2021-07-01,28.6,25.7,30.8,773.9,1003.8,Panvel,2021,7
2021-08-01,25.0,21.4,28.0,336.1,1007.2,Panvel,2021,8
2021-09-01,25.0,21.6,28.0,406.3,1006.1,Panvel,2021,9
2021-10-01,26.4,21.8,32.5,109.0,1009.0,Panvel,2021,10
2021-11-01,26.9,21.8,33.9,45.5,1009.5,Panvel,2021,11
2021-12-01,23.5,17.9,30.4,152.0,1013.5,Panvel,2021,12
2022-01-01,22.2,15.9,29.8,5.6,1013.0,Panvel,2022,1
2022-02-01,24.4,17.3,33.4,0.0,1011.4,Panvel,2022,2
2022-03-01,29.5,22.2,38.7,0.0,1008.9,Panvel,2022,3
2022-04-01,30.2,23.2,39.8,0.1,1007.9,Panvel,2022,4
2022-05-01,29.9,23.9,36.7,7.0,1005.8,Panvel,2022,5
2022-06-01,27.4,23.1,32.8,342.5,1005.1,Panvel,2022,6
2022-07-01,24.6,21.7,27.1,802.7,1005.2,Panvel,2022,7
2022-08-01,25.0,21.6,28.1,590.9,1005.1,Panvel,2022,8
2022-09-01,24.8,21.9,28.7,419.0,1007.4,Panvel,2022,9
2022-10-01,25.1,21.0,30.7,158.2,1010.4,Panvel,2022,10
2022-11-01,25.5,19.2,33.0,0.0,1011.8,Panvel,2022,11
2022-12-01,25.9,19.7,33.5,3.2,1011.5,Panvel,2022,12
2023-01-01,23.4,17.0,31.9,0.6,1013.4,Panvel,2023,1
2023-02-01,26.9,18.9,36.2,0.0,1012.4,Panvel,2023,2
2023-03-01,27.2,20.8,35.5,4.6,1011.4,Panvel,2023,3
2023-04-01,29.6,23.2,38.1,0.5,1009.2,Panvel,2023,4
2023-05-01,29.9,24.4,37.5,12.2,1009.0,Panvel,2023,5
2023-06-01,28.3,23.8,33.2,278.9,1006.3,Panvel,2023,6
2023-07-01,24.9,22.0,27.6,827.3,1005.9,Panvel,2023,7
2023-08-01,25.4,21.7,28.9,183.6,1008.6,Panvel,2023,8
2023-09-01,25.5,22.0,29.3,349.1,1007.5,Panvel,2023,9
2023-10-01,27.6,22.3,34.1,6.4,1011.3,Panvel,2023,10
2023-11-01,26.8,20.9,34.0,9.4,1011.9,Panvel,2023,11
2023-12-01,25.3,18.9,32.9,0.0,1012.4,Panvel,2023,12
2024-01-01,24.2,17.9,31.9,4.4,1013.3,Panvel,2024,1
2024-02-01,26.0,18.8,34.8,0.0,1013.5,Panvel,2024,2
2024-03-01,27.9,20.5,37.5,0.0,1011.8,Panvel,2024,3
2024-04-01,31.2,24.4,40.6,0.2,1008.2,Panvel,2024,4
2024-05-01,31.0,25.0,38.5,9.0,1006.1,Panvel,2024,5
2024-06-01,27.4,23.7,32.0,282.8,1004.9,Panvel,2024,6
2024-07-01,25.2,22.4,27.9,823.6,1003.3,Panvel,2024,7
2024-08-01,28.2,26.3,30.9,390.5,1005.7,Panvel,2024,8
2024-09-01,27.7,25.2,30.6,659.3,1006.5,Panvel,2024,9
2024-10-01,26.8,22.9,32.6,138.8,1009.4,Panvel,2024,10
2024-11-01,25.1,18.9,32.9,0.5,1011.5,Panvel,2024,11
2024-12-01,23.9,17.9,31.7,0.0,1011.8,Panvel,2024,12
2025-01-01,24.7,17.9,33.4,0.0,1012.0,Panvel,2025,1
2025-02-01,26.8,19.0,36.6,0.0,1012.2,Panvel,2025,2
2025-03-01,29.3,24.2,34.4,0.0,1010.0,Panvel,2025,3
2025-04-01,29.9,23.0,39.5,0.7,1008.3,Panvel,2025,4
2025-05-01,28.1,23.0,34.6,216.4,1005.6,Panvel,2025,5
2025-06-01,26.0,22.6,30.4,613.2,1004.7,Panvel,2025,6
2025-07-01,24.8,22.0,28.0,541.8,1004.8,Panvel,2025,7
2025-08-01,24.8,21.9,27.8,510.8,1006.7,Panvel,2025,8
2025-09-01,24.9,23.0,28.2,494.2,1007.9,Panvel,2025,9
2025-10-01,26.1,22.2,31.5,122.4,1008.7,Panvel,2025,10
2025-11-01,24.5,18.4,32.1,9.0,1012.9,Panvel,2025,11
2025-12-01,23.3,15.7,32.7,0.0,1013.1,Panvel,2025,12
2020-01-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Parbhani,2020,1
2020-02-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Parbhani,2020,2
2020-03-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Parbhani,2020,3
2020-04-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Parbhani,2020,4
2020-05-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Parbhani,2020,5
2020-06-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Parbhani,2020,6
2020-07-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Parbhani,2020,7
2020-08-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Parbhani,2020,8
2020-09-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Parbhani,2020,9
2020-10-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Parbhani,2020,10
2020-11-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Parbhani,2020,11
2020-12-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Parbhani,2020,12
2021-01-01,24.5,18.9,30.8,0.0,1012.4,Parbhani,2021,1
2021-02-01,24.4,17.3,31.7,0.7,1013.4,Parbhani,2021,2
2021-03-01,29.3,21.6,36.7,0.0,1010.5,Parbhani,2021,3
2021-04-01,31.7,24.8,38.9,1.0,1008.3,Parbhani,2021,4
2021-05-01,32.3,27.1,38.2,13.0,1005.2,Parbhani,2021,5
2021-06-01,28.5,24.7,34.0,79.1,1005.0,Parbhani,2021,6
2021-07-01,27.1,24.1,31.3,230.2,1003.4,Parbhani,2021,7
2021-08-01,26.7,23.5,30.7,243.4,1005.6,Parbhani,2021,8
2021-09-01,25.4,22.8,29.2,368.8,1005.3,Parbhani,2021,9
2021-10-01,24.9,20.2,30.5,69.5,1009.6,Parbhani,2021,10
2021-11-01,24.5,19.4,30.3,40.8,1011.4,Parbhani,2021,11
2021-12-01,22.2,16.5,28.8,5.7,1014.9,Parbhani,2021,12
2022-01-01,20.7,15.0,27.2,7.4,1014.0,Parbhani,2022,1
2022-02-01,24.4,16.8,31.9,0.0,1011.6,Parbhani,2022,2
2022-03-01,29.7,21.8,37.4,0.0,1009.1,Parbhani,2022,3
2022-04-01,34.1,26.7,41.3,0.0,1006.5,Parbhani,2022,4
2022-05-01,34.4,28.1,40.7,0.0,1002.8,Parbhani,2022,5
2022-06-01,29.8,25.6,36.1,165.6,1003.7,Parbhani,2022,6
2022-07-01,25.3,23.0,28.9,458.1,1003.7,Parbhani,2022,7
2022-08-01,25.9,23.0,30.2,226.1,1004.2,Parbhani,2022,8
2022-09-01,25.5,22.5,30.0,218.1,1006.7,Parbhani,2022,9
2022-10-01,24.1,19.9,29.6,138.2,1010.9,Parbhani,2022,10
2022-11-01,22.5,16.0,29.3,0.0,1013.6,Parbhani,2022,11
2022-12-01,23.0,17.5,29.6,26.1,1013.2,Parbhani,2022,12
2023-01-01,22.0,15.6,28.9,0.1,1014.5,Parbhani,2023,1
2023-02-01,24.5,16.6,32.9,0.0,1013.7,Parbhani,2023,2
2023-03-01,26.5,19.5,33.8,9.2,1011.8,Parbhani,2023,3
2023-04-01,29.0,22.3,36.5,33.9,1009.4,Parbhani,2023,4
2023-05-01,32.2,25.8,38.9,0.7,1007.2,Parbhani,2023,5
2023-06-01,31.6,26.6,37.5,66.4,1004.5,Parbhani,2023,6
2023-07-01,26.4,23.9,30.9,311.1,1004.2,Parbhani,2023,7
2023-08-01,26.5,23.0,30.7,81.3,1007.2,Parbhani,2023,8
2023-09-01,26.0,23.1,30.1,165.7,1006.2,Parbhani,2023,9
2023-10-01,25.7,19.9,31.9,0.7,1012.0,Parbhani,2023,10
2023-11-01,24.5,19.0,30.4,53.6,1013.8,Parbhani,2023,11
2023-12-01,21.2,16.0,27.4,0.8,1014.9,Parbhani,2023,12
2024-01-01,22.5,16.7,29.3,6.4,1014.5,Parbhani,2024,1
2024-02-01,25.7,19.0,33.1,0.2,1014.1,Parbhani,2024,2
2024-03-01,29.3,21.9,37.0,0.0,1011.3,Parbhani,2024,3
2024-04-01,32.4,26.0,39.7,1.9,1008.0,Parbhani,2024,4
2024-05-01,33.9,27.5,41.3,8.2,1004.3,Parbhani,2024,5
2024-06-01,28.7,25.0,34.7,259.1,1004.0,Parbhani,2024,6
2024-07-01,26.0,23.9,29.7,443.3,1002.1,Parbhani,2024,7
2024-08-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Parbhani,2024,8
2024-09-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Parbhani,2024,9
2024-10-01,26.1,21.8,31.6,112.3,1010.2,Parbhani,2024,10
2024-11-01,23.2,17.4,29.3,0.0,1013.4,Parbhani,2024,11
2024-12-01,22.5,17.3,28.6,0.0,1013.4,Parbhani,2024,12
2025-01-01,22.9,16.4,30.3,0.0,1013.7,Parbhani,2025,1
